"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796552704845897767","Sat Jun 01 15:21:21 +0000 2024","2","@DedynurPalakka Jalan mulus karena Bapaknya Presiden... Coba kalo dulu @jokowi ga ditugaskan oleh Ibu Mega dan diusung @PDI_Perjuangan ... Gibran dan Kaesang ga akan jadi apa2. NO DEBAT KARENA ITU FAKTA TAK TERBANTAHKAN...","1796925008285196586","","DedynurPalakka","in","Galesong Selatan, Indonesia","0","0","0","https://x.com/AvieTjokro/status/1796925008285196586","1314631417838497792","AvieTjokro"
"1796924921828040879","Sat Jun 01 15:21:01 +0000 2024","0","kode ? liat di BIO https://t.co/t9V1OUVtXK Rafael Struick #AllEyesOnPapua Fajri 6 SD #UCLfinal Malming #BAEKHYUN Kaesang Jorji Pasteur https://t.co/g04klb9WGC","1796924921828040879","https://pbs.twimg.com/ext_tw_video_thumb/1796924001950044160/pu/img/Kd0OSrOAa5Ik05pF.jpg","","in","","0","0","0","https://x.com/PJOJackpot/status/1796924921828040879","1758048194880245760","PJOJackpot"
"1796924820640412010","Sat Jun 01 15:20:37 +0000 2024","1","Pendukung Sudirman Said Tak Takut bila Harus Hadapi Kaesang di Pilkada DKI https://t.co/vQq8pm0z3X","1796924820640412010","","","in","","0","0","0","https://x.com/RepelitaO/status/1796924820640412010","1225432911899324419","RepelitaO"
"1796924687311839424","Sat Jun 01 15:20:05 +0000 2024","0","Daripada Bertarung di Pilkada Jakarta Kaesang Disarankan Masuk di Dewan Aglomerasi https://t.co/6imTyanSQw lewat @tribunnews #PilkadaJakarta","1796924687311839424","","","in","Jakarta Indonesia","0","0","0","https://x.com/budimalau/status/1796924687311839424","137140997","budimalau"
"1796924118648164549","Sat Jun 01 15:18:47 +0000 2024","0","@Craspenter Kyak kaesang","1796924358801473771","","Craspenter","in","Liverpool, England","0","0","0","https://x.com/anctol/status/1796924358801473771","853256565847203840","anctol"
"1796924153163096142","Sat Jun 01 15:17:58 +0000 2024","0","AHY hingga Kaesang Beri Ucapan Selamat HUT Ke-3 Partai Prima https://t.co/7qnckbKETO","1796924153163096142","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1796924153163096142","598959076","20detik"
"1796734561956872206","Sat Jun 01 15:16:12 +0000 2024","3","@KompasTV Pancasila versi dia: 1. Anwar Usman 2. Bobby 3. Gibran 4. Kaesang 5. Jan ethes","1796923711406428262","","KompasTV","in","","0","0","0","https://x.com/dinar_wibowo/status/1796923711406428262","1424245502963376132","dinar_wibowo"
"1796921834631544835","Sat Jun 01 15:12:54 +0000 2024","0","@shpnhe ELU PRABOWO GIBRAN KAESANG HERU BUDI ULTRAMAN CEBOL","1796922881433289040","","shpnhe","in","AR 59 Wanderer main","0","1","0","https://x.com/Colembina/status/1796922881433289040","1671506834539290624","Colembina"
"1796922817386332656","Sat Jun 01 15:12:39 +0000 2024","0","Jangan suruh gw sabar.... Baru pulang isya tadi dari siang bolak balik belum unggah dokumentasi belum cari jurnal partner nyebelin lalu pulang pulang gua liat berita Kaesang.","1796922817386332656","","","in","Institut Teknologi Ba Sing Se ","0","1","0","https://x.com/kissingmrsleuit/status/1796922817386332656","885748919493304321","kissingmrsleuit"
"1796921657623454156","Sat Jun 01 15:08:03 +0000 2024","0","Sebentar jadi Ketum @psi_id setelah kaesang naik ke DKJ silakan di rubah AD ART nya","1796921657623454156","","","in","Jakarta Capital Region","0","0","0","https://x.com/kimi198021/status/1796921657623454156","1603583313142091776","kimi198021"
