"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796932230759301171","Sat Jun 01 15:50:03 +0000 2024","0","lucu kalo penuhin template gabakal selesai selesai‍↕️‍↕️","1796932230759301171","","","in","","0","1","1","https://x.com/fallyujiminie/status/1796932230759301171","1680201711821160448","fallyujiminie"
"1796769930509201443","Sat Jun 01 15:48:21 +0000 2024","0","@tanyakanrl serius tanya. jd gw ada rekan kerja dr kupang. pas gw bersuara soal all eyes on rafah dia malah bandingin sm daerahnya yg bs dibilang kurang perhatian dr pemerintah. wajar ga kl gw marah??","1796931802655015047","","tanyakanrl","in","","0","0","0","https://x.com/ziadlnn/status/1796931802655015047","1097373373980495873","ziadlnn"
"1796923026929557783","Sat Jun 01 15:47:14 +0000 2024","0","@sbtcon pokoknya kalau coret or persod pH tuh langsung lupakan aja nder karna lama banget bisa 2 bulanan punyaku kemarin 1.5 bulanan","1796931520319594800","","sbtcon","in","","0","0","0","https://x.com/fallyujiminie/status/1796931520319594800","1680201711821160448","fallyujiminie"
"1796931337817080265","Sat Jun 01 15:46:30 +0000 2024","0","Jokowi Kecam Serangan Udara di Rafah Serukan Israel Taati Mahkamah Internasional https://t.co/sjXIii9aEb","1796931337817080265","","","in","","0","0","0","https://x.com/RepelitaO/status/1796931337817080265","1225432911899324419","RepelitaO"
"1796931179217580527","Sat Jun 01 15:45:53 +0000 2024","2","Taarifa kwa Vyombo vya Habari Uvamizi wa Kishenzi Unafuata Hatua Tasa za Mfumo wa Kimataifa Pamoja na Hata Mauaji Zaidi ya Kinyama mjini Rafah #TurudisheniKhilafah #EstablishKhilafah https://t.co/Nc59XBfPF3 https://t.co/yYnVj9rqiz","1796931179217580527","https://pbs.twimg.com/media/GO_7WnLX0AAA5TI.jpg","","in","","0","0","0","https://x.com/ht_afisikuu/status/1796931179217580527","1218399315120529408","ht_afisikuu"
"1796930746449645973","Sat Jun 01 15:44:09 +0000 2024","0","si mekdi sama starbak nih dah paling goncor banget jadi list BDS paling atas buat di boycot. please mah jangan cuma karena yang lain ikut gerakan ALL EYES ON RAFAH jadi ikutan juga pdhal issuenya sudah segede ini.","1796930746449645973","","","in","","0","0","0","https://x.com/metawingirls/status/1796930746449645973","1251583796836741120","metawingirls"
"1796929674859454757","Sat Jun 01 15:43:33 +0000 2024","0","@kaleawon aamiin semoga hasilnya memuaskan yaaa semangat ujiannya!","1796930594112454784","","kaleawon","in","carteum ","0","0","0","https://x.com/podooongie/status/1796930594112454784","1434555458505744385","podooongie"
"1796928962557526489","Sat Jun 01 15:37:04 +0000 2024","0","Boykot barang² yang pro israel itu sangat-sangat berdampak buruk untuk israel #All_eyes_on_Rafah #gaza_under_attack_now https://t.co/FLBAhcT4jZ","1796928962557526489","https://pbs.twimg.com/media/GO_5XPwb0AA1c2-.jpg","","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/takiondhel/status/1796928962557526489","1198890136466944000","takiondhel"
"1796873096252801232","Sat Jun 01 15:36:15 +0000 2024","0","@tanyakanrl Sedih bgt bacanya:(( ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH #RafahUnderAttack‌ #GazaGenocide‌ #AllEyesOnRaffah","1796928758391452001","","tanyakanrl","in","","0","0","0","https://x.com/morkchani/status/1796928758391452001","1447552263631740928","morkchani"
"1796928706117869786","Sat Jun 01 15:36:03 +0000 2024","0","sampe skrg belum lol","1796928706117869786","","","in","","0","0","0","https://x.com/camevinga/status/1796928706117869786","1076856900216451075","camevinga"
"1796926464170004638","Sat Jun 01 15:35:28 +0000 2024","0","@taesanbadut kenapa ga lu aja yg badut mel","1796928559187145017","","taesanbadut","in","carteum ","0","1","0","https://x.com/podooongie/status/1796928559187145017","1434555458505744385","podooongie"
"1796928552362979428","Sat Jun 01 15:35:26 +0000 2024","0","Brigade Saraya al-Quds: Mujahidin kami membombardir dengan rentetan mortir reguler kaliber berat terhadap tentara dan kendaraan militer Zionis yang menembus sekitar Lingkungan Tel Za'rab barat Kota Rafah selatan Jalur Gaza. #طوفان_الأقصى 🇵🇸 #FreePalestine 🇵🇸 https://t.co/NUE66gfjIa","1796928552362979428","https://pbs.twimg.com/media/GO_4_UwaAAA8AT_.jpg","","in","Al-Quds, Palestina","0","0","0","https://x.com/Thufan_al_Aqsha/status/1796928552362979428","1746437889712615424","Thufan_al_Aqsha"
"1796928535627747776","Sat Jun 01 15:35:22 +0000 2024","3","Brigade Al-Quds: Kami membombardir dengan rentetan mortir kaliber berat tentara dan kendaraan musuh yang menembus sekitar Tal Zorob sebelah barat kota Rafah. #BanjirAlAqsa https://t.co/rxTqP72qcP","1796928535627747776","https://pbs.twimg.com/media/GO_4-vzbAAEo1_k.jpg","","in","Antarctica","0","0","0","https://x.com/Delta_Twenty/status/1796928535627747776","1747673838723489794","Delta_Twenty"
"1796769930509201443","Sat Jun 01 15:35:20 +0000 2024","0","@tanyakanrl Yg tutup mata itu kalian mbak kemana aja gak liat saudaramu juga dibunuh di tanah Palestine?? Oh iya soalnya hati kalian udah jelas sekeras batu. Punya simpati aja nggak kan? ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH #FreePalestine","1796928527373377866","","tanyakanrl","in","krusty crab","0","0","0","https://x.com/capturyflair/status/1796928527373377866","1688602966658617344","capturyflair"
"1796928355033580008","Sat Jun 01 15:34:39 +0000 2024","0","Skrg all eyes on rafah aja salah bgt ya anjing ga beres nih dunia. Cari² alasan lain segala mana ada aja oknum yang suka bikin agama kepecah belah emang tiktok tuh aplikasi kandang monyet","1796928355033580008","","","in","","0","0","0","https://x.com/flytheticc/status/1796928355033580008","1675160819330617344","flytheticc"
"1796928105174733279","Sat Jun 01 15:33:40 +0000 2024","0","Peri kecil ayah ","1796928105174733279","","","in","21+ || RCBYF 🙏🙏","0","0","0","https://x.com/pvaimon/status/1796928105174733279","1286890295888494593","pvaimon"
"1796928078477688987","Sat Jun 01 15:33:33 +0000 2024","0","IDF ops in Rafah 🇮🇱 https://t.co/d8WPtN82up","1796928078477688987","https://pbs.twimg.com/ext_tw_video_thumb/1796928027672076288/pu/img/8NzrKrwl_GoQnEuU.jpg","","in","London, England","0","0","0","https://x.com/CopyOfOne/status/1796928078477688987","155190873","CopyOfOne"
"1796928008038789207","Sat Jun 01 15:33:17 +0000 2024","0","suka deh liat cewe cantik","1796928008038789207","","","in","","0","0","0","https://x.com/igyeome/status/1796928008038789207","1320123050","igyeome"
"1796684446147723413","Sat Jun 01 15:32:10 +0000 2024","0","@nct_menfess Temaplate nya bisa di tambah nggak? Masukin kalimat all ALL EYES ON RAFAH","1796927729532903709","","nct_menfess","in","hatimu","0","0","0","https://x.com/foxikiyowo/status/1796927729532903709","1498116216980144131","foxikiyowo"
"1796817025589018956","Sat Jun 01 15:31:31 +0000 2024","0","@starfess Keren bgt! Proud of you anak baik ALL EYES ON RAFAH #RafahUnderAttack‌ #GazaGenocide‌","1796927566953201771","","starfess","in","","0","0","0","https://x.com/PreciousNanda_/status/1796927566953201771","494704244","PreciousNanda_"
"1796925519709294859","Sat Jun 01 15:31:31 +0000 2024","2","@treasuremenfess sorry bgt guys dari kota Rafah nya salah huhu cmiiw ya aku belum jago bgt bakor https://t.co/xdFkaD0jpy","1796927565384618224","https://pbs.twimg.com/media/GO_4F97aoAAWEeF.jpg","treasuremenfess","in","","0","1","0","https://x.com/puncsunshine/status/1796927565384618224","1526446346148147200","puncsunshine"
"1796909058601152743","Sat Jun 01 15:31:08 +0000 2024","0","@convomfs arsip semua","1796927467376234616","","convomfs","in","","0","0","0","https://x.com/urigasollin/status/1796927467376234616","1546259742003441665","urigasollin"
